ano;idade;genero;inde_22;inde_23;inde_24;iaa;ieg;ips;ida;ipv;ian;ipp;fase_ideal;defasagem;risco
2023;9;1;8.0;;;0.0;9.2;7.52;7.8;8.56;10.0;8.28;1;0;0
2023;10;1;;;;8.5;9.8;7.52;8.6;8.84;5.0;9.38;2;-1;1
2023;10;0;;;;8.5;9.6;7.52;7.0;8.84;5.0;8.44;2;-1;1
2023;12;1;6.99;;;0.0;7.2;7.52;4.8;8.0;5.0;6.88;3;-2;1
2023;10;0;7.79;;;7.5;9.8;7.52;7.9;9.12;5.0;8.44;2;-1;1
2023;10;0;;;;8.5;6.6;7.52;6.2;8.78;5.0;8.44;2;-1;1
2023;10;1;;;;0.0;7.9;7.52;5.4;9.01;5.0;8.28;2;-1;1
2023;10;1;8.14;;;9.0;9.9;6.27;9.2;9.28;5.0;9.69;2;-1;1
2023;10;0;7.41;;;8.5;9.6;2.52;6.4;8.67;5.0;8.12;2;-1;1
2023;10;1;;;;8.5;9.3;6.89;9.0;9.28;5.0;9.17;2;-1;1
2023;11;0;7.23;;;9.0;9.8;6.27;5.5;8.34;5.0;7.08;2;-1;1
2023;11;1;;;;9.0;7.8;7.52;7.1;8.23;5.0;8.12;2;-1;1
2023;11;1;7.22;;;8.5;8.6;7.52;7.5;7.23;5.0;6.04;2;-1;1
2023;10;0;6.61;;;7.3;8.7;6.27;5.2;8.45;5.0;7.71;2;-1;1
2023;10;1;7.59;;;9.5;9.6;6.89;8.2;9.23;5.0;8.33;2;-1;1
2023;10;0;8.15;;;9.0;9.4;6.89;7.0;8.45;5.0;8.12;2;-1;1
2023;10;0;8.51;;;7.5;9.8;7.52;8.9;9.28;5.0;9.58;2;-1;1
2023;12;0;6.73;;;0.0;7.3;7.52;4.9;8.45;5.0;7.29;3;-2;1
2023;9;1;7.89;;;8.0;8.5;7.52;6.9;7.84;10.0;5.83;1;0;0
2023;11;1;6.76;;;9.5;8.2;7.52;7.1;7.61;5.0;6.04;2;-1;1
2023;9;1;7.74;;;0.0;8.3;7.52;9.5;8.89;10.0;8.54;1;0;0
2023;11;1;;;;9.0;7.8;3.14;5.8;8.67;5.0;7.71;2;-1;1
2023;9;1;7.09;;;9.5;8.4;7.52;3.9;8.06;10.0;8.12;1;0;0
2023;11;1;7.19;;;0.0;8.3;5.64;9.0;7.45;5.0;8.33;2;-1;1
2023;11;1;7.05;;;9.0;8.1;7.52;6.1;6.95;5.0;6.46;2;-1;1
2023;10;0;7.68;;;9.5;9.6;5.64;8.3;8.17;5.0;8.33;2;-1;1
2023;10;1;6.81;;;0.0;8.6;5.02;6.5;7.06;5.0;6.88;2;-1;1
2023;11;0;7.04;;;8.0;9.5;7.52;8.5;8.17;5.0;8.33;2;-1;1
2023;10;0;7.06;;;9.0;9.4;7.52;6.5;7.95;5.0;8.33;2;-1;1
2023;9;1;6.64;;;0.0;7.5;7.52;7.6;7.12;10.0;6.88;1;0;0
2023;10;1;7.83;;;8.0;9.3;7.52;9.4;7.51;5.0;8.33;2;-1;1
2023;11;1;;;;9.0;8.6;7.52;3.5;6.4;5.0;5.62;2;-1;1
2023;9;0;7.82;;;9.5;8.8;6.89;5.4;7.89;10.0;8.12;1;0;0
2023;8;1;7.48;;;10.0;8.4;7.52;6.2;7.61;10.0;8.12;0;1;0
2023;11;1;6.85;;;10.0;8.6;6.27;6.9;7.17;5.0;5.83;2;-1;1
2023;11;0;6.09;;;9.0;8.5;6.27;7.3;8.12;5.0;8.12;2;-1;1
2023;11;1;8.46;;;9.0;10.0;2.52;9.7;9.64;10.0;9.79;2;0;0
2023;10;0;8.31;;;9.5;9.6;2.52;6.0;8.84;10.0;8.54;2;0;0
2023;11;1;;;;9.0;8.6;5.0;6.7;8.71;10.0;8.12;2;0;0
2023;10;0;7.11;;;8.0;9.3;2.52;5.9;9.17;10.0;8.33;2;0;0
2023;12;0;;;;0.0;8.8;2.52;6.2;9.04;5.0;8.33;3;-1;1
2023;12;0;6.41;;;6.9;9.0;2.52;6.8;8.71;5.0;7.71;3;-1;1
2023;12;1;6.68;;;0.0;7.1;5.0;8.3;8.71;5.0;7.92;3;-1;1
2023;14;0;6.32;;;5.3;8.7;2.52;3.5;6.88;5.0;6.25;4;-2;1
2023;12;0;;;;0.0;9.8;2.52;6.0;7.88;5.0;7.08;3;-1;1
2023;11;0;7.62;;;8.4;6.4;2.52;6.2;8.75;10.0;7.5;2;0;0
2023;12;0;;;;0.0;9.6;5.0;5.5;9.0;5.0;7.71;3;-1;1
2023;11;1;8.81;;;9.0;10.0;2.52;9.7;9.76;10.0;9.79;2;0;0
2023;10;1;8.23;;;9.5;9.7;2.52;7.5;9.01;10.0;8.54;2;0;0
2023;11;0;8.42;;;8.5;9.9;5.0;9.5;9.26;10.0;9.17;2;0;0
2023;12;0;;;;9.0;9.7;2.52;8.5;8.88;5.0;8.33;3;-1;1
2023;11;0;7.58;;;7.9;7.9;2.52;5.8;9.01;10.0;8.54;2;0;0
2023;11;1;7.46;;;9.5;9.6;2.52;5.0;8.34;10.0;7.71;2;0;0
2023;11;1;;;;0.0;9.7;2.52;7.3;8.42;10.0;8.75;2;0;0
2023;12;1;6.71;;;6.4;7.5;2.52;3.6;6.8;5.0;5.42;3;-1;1
2023;10;1;6.58;;;6.4;8.6;2.52;7.5;8.67;10.0;8.33;2;0;0
2023;12;1;7.86;;;9.0;8.4;2.52;7.4;8.76;5.0;8.54;3;-1;1
2023;14;1;;;;5.3;6.8;2.52;6.4;8.3;5.0;8.96;4;-2;1
2023;12;1;7.72;;;0.0;9.6;2.52;8.9;8.51;5.0;9.17;3;-1;1
2023;12;1;;;;9.0;8.1;2.52;7.6;7.13;5.0;7.08;3;-1;1
2023;12;1;;;;7.9;10.0;5.0;1.5;8.13;5.0;8.54;3;-1;1
2023;14;0;;;;10.0;10.0;2.52;6.5;8.59;5.0;8.96;4;-2;1
2023;12;0;;;;9.5;9.5;2.52;5.0;8.42;5.0;8.75;3;-1;1
2023;10;0;;;;6.8;10.0;5.0;7.5;8.38;10.0;8.75;2;0;0
2023;11;1;8.06;;;9.5;10.0;2.52;7.7;8.59;10.0;8.75;2;0;0
2023;11;0;;;;8.4;10.0;2.52;6.8;8.38;10.0;8.75;2;0;0
2023;10;1;8.9;;;10.0;9.8;2.52;9.3;8.72;10.0;8.75;2;0;0
2023;13;1;5.86;;;10.0;8.7;2.52;4.4;8.01;5.0;8.54;3;-1;1
2023;12;0;;;;0.0;9.8;2.52;6.7;8.13;5.0;8.96;3;-1;1
2023;12;0;;;;8.5;9.4;2.52;5.7;8.76;5.0;8.75;3;-1;1
2023;12;0;;;;10.0;9.5;2.52;5.4;8.05;5.0;8.75;3;-1;1
2023;12;0;7.81;;;8.5;8.1;2.52;8.6;8.84;5.0;8.96;3;-1;1
2023;11;1;7.83;;;7.9;10.0;2.52;6.6;8.3;10.0;8.75;2;0;0
2023;11;0;8.23;;;9.5;10.0;2.52;7.9;8.8;10.0;8.96;2;0;0
2023;13;1;;;;9.5;9.8;2.52;6.8;7.92;5.0;8.75;3;-1;1
2023;11;0;;;;9.0;9.5;2.52;7.0;8.34;10.0;8.75;2;0;0
2023;13;1;;;;9.0;9.6;2.52;9.0;7.88;5.0;8.96;3;-1;1
2023;11;1;7.95;;;9.5;10.0;2.52;8.7;8.26;10.0;8.75;2;0;0
2023;12;1;;;;8.5;9.0;2.52;9.5;9.17;5.0;8.96;3;-1;1
2023;12;1;;;;7.8;9.8;2.52;6.9;8.3;5.0;8.75;3;-1;1
2023;11;1;;;;7.0;9.3;2.52;9.2;8.3;10.0;8.96;2;0;0
2023;11;0;;;;7.8;9.5;2.52;8.5;8.34;10.0;8.75;2;0;0
2023;13;1;;;;0.0;9.8;2.52;5.3;8.01;5.0;8.75;3;-1;1
2023;11;0;8.27;;;5.8;9.0;2.52;8.4;7.59;10.0;8.12;2;0;0
2023;12;0;8.21;;;10.0;9.7;2.52;9.0;7.92;5.0;8.96;3;-1;1
2023;13;0;7.6;;;4.1;9.0;2.52;6.6;6.71;5.0;6.88;3;-1;1
2023;11;1;7.62;;;0.0;7.1;5.0;5.6;7.0;10.0;8.12;2;0;0
2023;11;1;7.66;;;8.5;8.5;5.0;6.7;6.92;10.0;8.12;2;0;0
2023;11;1;8.34;;;10.0;8.8;5.0;5.7;7.46;10.0;7.71;2;0;0
2023;12;1;6.95;;;6.4;9.2;2.52;8.9;7.42;5.0;8.33;3;-1;1
2023;10;0;;;;9.5;9.9;2.52;9.6;8.09;10.0;8.96;2;0;0
2023;13;1;8.08;;;9.5;9.8;5.0;8.8;7.75;5.0;8.75;3;-1;1
2023;12;1;5.34;;;9.0;8.5;5.0;8.2;7.92;5.0;8.75;3;-1;1
2023;13;1;7.13;;;0.0;8.1;2.52;5.4;7.92;5.0;8.12;3;-1;1
2023;14;1;;;;9.5;8.6;5.0;5.4;6.96;5.0;8.12;4;-2;1
2023;13;0;;;;9.5;9.5;2.52;6.4;7.92;5.0;8.12;3;-1;1
2023;13;1;7.13;;;9.5;8.1;5.0;8.5;7.92;5.0;8.96;3;-1;1
2023;13;0;;;;9.0;9.6;2.52;5.2;8.34;5.0;8.33;3;-1;1
2023;11;1;;;;10.0;9.2;5.0;7.1;8.28;10.0;8.54;2;0;0
2023;10;1;;;;0.0;7.2;5.0;5.3;8.12;10.0;8.33;2;0;0
2023;11;1;;;;9.5;9.5;5.0;7.5;7.56;10.0;7.71;2;0;0
2023;13;1;6.64;;;0.0;9.9;2.52;6.8;8.67;5.0;8.54;3;-1;1
2023;10;1;;;;9.0;8.7;5.0;5.0;8.01;10.0;8.33;2;0;0
2023;12;0;7.66;;;9.5;8.6;2.52;8.5;8.84;5.0;9.17;3;-1;1
2023;11;0;7.3;;;8.5;8.8;5.0;7.1;8.95;10.0;8.96;2;0;0
2023;11;1;6.86;;;6.9;8.2;5.0;8.1;8.17;10.0;7.92;2;0;0
2023;12;1;6.97;;;10.0;4.1;5.0;4.0;7.73;5.0;8.54;3;-1;1
2023;12;1;7.83;;;0.0;9.9;5.0;7.9;8.28;5.0;8.54;3;-1;1
2023;13;0;6.96;;;8.5;9.6;2.52;5.9;8.23;5.0;7.92;3;-1;1
2023;11;0;6.95;;;9.0;9.4;5.0;5.6;8.95;10.0;8.12;2;0;0
2023;12;0;7.74;;;0.0;9.1;2.52;6.2;8.95;5.0;8.75;3;-1;1
2023;12;1;7.29;;;9.0;9.1;2.52;7.4;8.28;5.0;8.33;3;-1;1
2023;13;1;6.31;;;7.4;8.6;2.52;4.7;7.39;5.0;7.92;3;-1;1
2023;10;0;8.06;;;10.0;9.9;2.52;8.7;8.95;10.0;8.96;2;0;0
2023;12;1;7.63;;;10.0;9.4;5.0;7.4;8.51;5.0;8.96;3;-1;1
2023;13;0;;;;5.7;10.0;2.52;6.4;9.06;5.0;8.54;3;-1;1
2023;11;0;8.22;;;6.4;9.7;2.52;6.2;8.73;10.0;8.75;2;0;0
2023;12;1;8.26;;;9.5;9.8;5.0;6.6;8.45;5.0;8.54;3;-1;1
2023;12;0;6.85;;;10.0;8.6;2.52;5.4;8.39;5.0;8.54;3;-1;1
2023;12;0;7.73;;;9.0;8.8;2.52;8.4;8.67;5.0;8.96;3;-1;1
2023;13;1;5.95;;;7.4;8.1;2.52;3.9;6.95;5.0;6.25;3;-1;1
2023;12;1;7.5;;;0.0;9.7;2.52;8.4;7.84;5.0;8.75;3;-1;1
2023;13;0;;;;0.0;9.0;2.52;6.0;8.67;5.0;8.12;3;-1;1
2023;12;0;6.77;;;0.0;7.2;2.52;5.7;9.17;5.0;8.75;3;-1;1
2023;11;1;8.33;;;10.0;8.2;5.0;8.9;9.62;10.0;9.38;2;0;0
2023;12;1;;;;8.5;9.3;5.0;5.1;8.0;5.0;8.33;3;-1;1
2023;15;1;5.54;;;7.8;9.4;5.0;6.0;6.78;2.5;6.46;5;-3;1
2023;12;1;4.95;;;0.0;8.4;2.52;4.0;6.0;5.0;5.0;3;-1;1
2023;12;0;;;;9.0;9.4;5.0;7.5;8.78;5.0;8.96;3;-1;1
2023;12;1;;;;0.0;9.3;5.0;4.7;8.28;5.0;8.54;3;-1;1
2023;12;0;7.22;;;9.5;9.7;5.0;6.3;9.01;5.0;8.75;3;-1;1
2023;11;0;7.05;;;7.8;9.8;2.52;6.5;9.01;10.0;8.75;2;0;0
2023;12;0;7.18;;;8.5;9.6;2.52;7.2;9.4;5.0;9.17;3;-1;1
2023;14;1;;;;10.0;6.4;5.0;3.4;7.84;5.0;7.5;4;-2;1
2023;12;1;7.18;;;0.0;8.2;2.52;8.2;8.95;5.0;8.75;3;-1;1
2023;12;0;;;;4.6;9.2;5.0;6.8;8.73;5.0;8.54;3;-1;1
2023;15;1;7.31;;;7.0;7.9;5.0;7.6;8.01;2.5;8.12;5;-3;1
2023;12;0;7.86;;;0.0;8.5;2.52;8.7;8.89;5.0;8.54;3;-1;1
2023;11;0;;;;0.0;8.9;2.52;5.4;8.17;10.0;8.12;2;0;0
2023;12;1;;;;9.5;7.9;2.52;6.3;8.62;5.0;8.33;3;-1;1
2023;12;0;8.01;;;8.0;8.6;2.52;9.2;9.57;5.0;8.96;3;-1;1
2023;13;1;7.84;;;8.5;9.6;7.52;8.7;8.23;5.0;8.75;3;-1;1
2023;13;0;7.46;;;9.0;9.4;7.52;6.3;8.62;5.0;8.33;3;-1;1
2023;11;0;6.71;;;9.5;9.0;2.52;5.8;8.56;10.0;8.33;2;0;0
2023;10;0;7.99;;;8.0;10.0;2.52;8.4;9.34;10.0;8.33;2;0;0
2023;12;1;;;;0.0;6.0;7.52;5.0;7.17;5.0;7.5;3;-1;1
2023;13;0;6.41;;;7.9;8.9;2.52;6.3;7.5;5.0;7.29;3;-1;1
2023;10;1;8.2;;;10.0;9.5;2.52;8.5;9.29;10.0;8.33;2;0;0
2023;11;0;;;;8.5;9.8;2.52;4.9;8.56;10.0;8.12;2;0;0
2023;12;0;6.64;;;4.0;8.1;2.52;7.3;7.12;5.0;7.08;3;-1;1
2023;11;0;;;;0.0;8.3;7.52;4.0;7.56;10.0;7.5;2;0;0
2023;13;1;;;;9.5;9.2;5.0;4.9;7.39;5.0;7.08;3;-1;1
2023;11;0;8.02;;;9.0;9.3;7.52;7.5;8.62;10.0;8.12;2;0;0
2023;12;0;7.28;;;9.0;9.5;7.52;6.8;7.84;5.0;7.29;3;-1;1
2023;12;1;4.36;;;6.3;6.3;7.52;3.4;7.62;5.0;6.88;3;-1;1
2023;11;0;;;;9.0;9.6;7.52;7.3;7.95;10.0;7.71;2;0;0
2023;12;0;;;;5.3;8.8;7.52;6.0;8.28;5.0;7.71;3;-1;1
2023;10;0;8.18;;;10.0;10.0;2.52;7.0;8.9;10.0;8.54;2;0;0
2023;12;0;8.15;;;8.4;9.5;2.52;8.0;8.73;5.0;7.92;3;-1;1
2023;14;1;6.83;;;9.5;7.6;6.89;4.5;7.06;5.0;6.25;4;-2;1
2023;12;1;8.17;;;0.0;8.8;7.52;6.3;7.84;5.0;7.08;3;-1;1
2023;13;0;6.66;;;7.9;8.3;5.02;6.0;6.89;5.0;6.88;3;-1;1
2023;11;0;7.44;;;6.3;9.7;3.77;6.5;8.34;10.0;7.29;2;0;0
2023;12;0;7.62;;;7.5;9.3;2.52;7.8;8.84;5.0;7.92;3;-1;1
2023;13;0;;;;7.3;9.7;3.77;5.9;8.45;5.0;7.71;3;-1;1
2023;11;0;;;;9.5;9.6;7.52;8.3;9.68;10.0;8.96;2;0;0
2023;13;0;5.93;;;5.1;7.1;7.52;5.5;8.22;5.0;7.71;3;-1;1
2023;11;1;;;;0.0;9.9;6.26;8.0;9.84;10.0;8.75;2;0;0
2023;11;1;;;;0.0;9.3;6.89;6.9;8.62;10.0;7.29;2;0;0
2023;11;1;7.76;;;6.9;7.5;6.26;5.4;7.22;10.0;6.46;2;0;0
2023;13;0;6.72;;;7.9;8.5;3.77;6.8;8.45;5.0;8.33;3;-1;1
2023;12;1;;;;7.3;8.9;7.52;5.3;7.11;5.0;7.08;3;-1;1
2023;14;0;;;;9.5;8.0;7.52;3.0;7.79;5.0;7.08;4;-2;1
2023;14;1;7.52;;;10.0;9.5;7.52;7.3;7.45;5.0;7.29;4;-2;1
2023;11;1;7.59;;;0.0;7.7;6.89;6.5;7.84;10.0;7.5;2;0;0
2023;12;1;5.82;;;9.0;9.2;4.39;6.5;7.61;5.0;7.29;3;-1;1
2023;13;1;5.56;;;8.5;7.2;7.52;4.8;7.61;5.0;5.83;3;-1;1
2023;13;1;8.34;;;9.0;9.1;7.52;8.6;8.56;5.0;8.33;3;-1;1
2023;12;1;7.4;;;6.3;8.0;7.52;6.6;7.61;5.0;7.5;3;-1;1
2023;11;1;7.78;;;0.0;8.9;2.52;7.0;7.78;10.0;7.71;2;0;0
2023;12;1;6.69;;;7.5;4.7;2.52;3.4;7.61;5.0;6.88;3;-1;1
2023;13;1;7.3;;;0.0;6.6;5.02;6.8;6.78;5.0;5.83;3;-1;1
2023;14;1;6.88;;;8.0;8.4;7.52;4.7;7.78;5.0;7.29;4;-2;1
2023;11;0;;;;4.7;7.9;7.52;4.0;6.95;10.0;6.67;2;0;0
2023;11;0;7.69;;;9.0;7.1;3.77;9.0;8.12;10.0;7.71;2;0;0
2023;13;1;6.02;;;6.8;8.4;7.52;6.2;7.5;5.0;6.88;3;-1;1
2023;12;0;;;;0.0;5.2;3.77;;7.06;5.0;7.29;3;-1;1
2023;11;0;;;;8.5;9.9;5.02;6.9;9.01;10.0;8.12;2;0;0
2023;12;1;;;;9.5;7.3;5.02;3.5;7.5;5.0;7.92;3;-1;1
2023;11;1;;;;0.0;9.2;6.27;7.8;7.5;10.0;7.92;2;0;0
2023;11;1;;;;8.5;8.4;7.52;7.3;7.5;10.0;7.71;2;0;0
2023;12;0;;;;7.9;9.9;5.02;9.1;9.29;5.0;8.75;3;-1;1
2023;12;1;;;;10.0;6.3;6.27;5.8;7.5;5.0;7.92;3;-1;1
2023;10;0;;;;9.5;10.0;6.27;6.5;9.34;10.0;8.54;2;0;0
2023;11;1;;;;8.0;9.7;3.76;6.8;7.56;10.0;7.92;2;0;0
2023;14;1;7.18;;;0.0;9.2;5.02;6.2;7.95;5.0;8.12;4;-2;1
2023;13;1;6.93;;;0.0;6.4;6.27;7.0;6.78;5.0;7.92;3;-1;1
2023;13;1;8.18;;;10.0;8.9;7.52;8.4;8.78;5.0;8.96;3;-1;1
2023;14;0;6.43;;;8.5;9.5;4.39;8.9;9.9;5.0;9.38;4;-2;1
2023;11;1;;;;0.0;9.4;7.52;7.2;7.9;10.0;8.12;2;0;0
2023;13;0;7.3;;;9.0;9.3;3.77;6.5;8.84;5.0;8.75;3;-1;1
2023;11;0;7.87;;;0.0;8.2;3.77;9.3;7.95;10.0;8.75;2;0;0
2023;13;0;;;;6.8;8.1;2.52;6.6;7.72;5.0;8.33;3;-1;1
2023;12;0;8.1;;;0.0;9.8;6.27;7.9;9.06;5.0;9.17;3;-1;1
2023;12;0;7.19;;;0.0;8.3;4.39;9.9;9.95;5.0;9.58;3;-1;1
2023;13;0;7.78;;;7.4;9.9;7.52;8.3;8.9;5.0;9.17;3;-1;1
2023;12;0;6.65;;;0.0;8.9;7.52;7.3;7.17;5.0;8.54;3;-1;1
2023;12;0;8.09;;;8.5;10.0;7.52;8.2;8.73;5.0;8.75;3;-1;1
2023;12;0;7.83;;;10.0;5.6;7.52;5.9;7.5;5.0;8.54;3;-1;1
2023;12;0;5.45;;;7.3;7.9;3.77;7.4;8.62;5.0;8.54;3;-1;1
2023;11;0;7.0;;;4.7;9.1;5.64;7.4;8.56;10.0;8.33;2;0;0
2023;12;0;7.48;;;1.7;8.1;6.27;7.2;7.29;5.0;8.54;3;-1;1
2023;10;0;;;;9.5;9.8;6.27;6.5;9.84;10.0;9.38;2;0;0
2023;12;0;;;;9.0;9.2;6.27;9.3;8.57;5.0;9.17;3;-1;1
2023;11;1;;;;8.5;9.1;5.64;5.3;7.79;10.0;8.12;2;0;0
2023;11;0;;;;4.7;8.7;7.52;7.3;7.62;10.0;7.71;2;0;0
2023;13;1;6.92;;;8.0;8.8;6.89;8.4;8.18;5.0;8.54;3;-1;1
2023;12;0;;;;9.0;8.8;7.52;5.9;7.11;5.0;7.71;3;-1;1
2023;11;0;6.61;;;7.4;8.1;6.27;6.3;7.62;10.0;8.12;2;0;0
2023;11;0;;;;9.0;10.0;7.52;10.0;8.34;10.0;8.54;2;0;0
2023;11;0;7.75;;;9.5;9.2;6.27;6.5;9.17;10.0;8.75;2;0;0
2023;10;0;7.41;;;9.5;9.5;7.52;6.1;9.17;10.0;7.92;2;0;0
2023;10;0;8.62;;;8.0;9.6;2.52;7.8;9.67;10.0;8.96;2;0;0
2023;12;0;7.04;;;6.8;7.6;6.27;6.7;6.72;5.0;7.29;3;-1;1
2023;13;1;7.46;;;8.5;8.8;6.27;7.8;8.45;5.0;7.29;3;-1;1
2023;12;1;7.51;;;9.0;8.5;6.27;6.9;7.33;5.0;5.83;3;-1;1
2023;11;0;7.38;;;6.2;9.2;3.77;7.6;8.95;10.0;7.92;2;0;0
2023;12;1;8.04;;;10.0;9.6;7.52;8.1;9.51;5.0;8.75;3;-1;1
2023;11;1;7.93;;;9.5;9.1;7.52;7.1;9.62;10.0;8.54;2;0;0
2023;12;1;5.84;;;9.0;6.9;6.89;5.2;7.84;5.0;7.08;3;-1;1
2023;13;1;6.75;;;0.0;7.8;7.52;4.4;6.11;5.0;6.67;3;-1;1
2023;13;1;5.18;;;0.0;7.0;7.52;3.3;5.55;5.0;6.67;3;-1;1
2023;13;0;6.65;;;8.0;8.7;6.89;3.4;7.45;5.0;7.08;3;-1;1
2023;11;1;7.48;;;8.5;7.8;7.52;5.0;7.06;10.0;7.71;2;0;0
2023;11;0;7.45;;;9.5;8.7;7.52;7.0;9.34;10.0;8.96;2;0;0
2023;12;1;6.79;;;9.5;6.4;7.52;5.3;6.22;5.0;6.88;3;-1;1
2023;13;0;8.22;;;9.6;9.4;3.14;8.2;9.76;10.0;9.06;3;0;0
2023;12;1;7.99;;;8.8;9.4;7.52;6.4;8.92;10.0;8.59;3;0;0
2023;15;0;;;;8.8;7.0;6.26;5.3;6.21;5.0;7.5;5;-2;1
2023;15;0;6.45;;;9.6;7.2;6.89;3.3;5.83;5.0;6.72;5;-2;1
2023;14;1;7.88;;;9.2;8.4;8.76;6.8;9.18;5.0;8.28;4;-1;1
2023;14;1;7.56;;;9.2;7.6;7.51;8.5;8.51;5.0;7.97;4;-1;1
2023;13;0;;;;0.0;9.4;5.02;8.0;8.0;10.0;8.28;3;0;0
2023;12;1;7.83;;;9.2;8.1;6.26;7.2;7.17;10.0;7.97;3;0;0
2023;11;0;;;;0.0;9.5;4.39;7.8;8.63;10.0;8.59;2;1;0
2023;14;0;;;;9.6;8.8;6.26;3.7;6.96;5.0;7.19;4;-1;1
2023;13;0;6.64;;;9.6;8.6;2.52;5.2;6.8;10.0;7.03;3;0;0
2023;12;1;6.47;;;9.6;7.5;5.63;6.9;7.46;10.0;8.28;3;0;0
2023;13;0;7.72;;;0.0;8.5;7.52;7.2;7.54;10.0;8.28;3;0;0
2023;15;1;6.9;;;9.2;7.2;6.26;5.7;6.92;5.0;7.66;5;-2;1
2023;14;0;;;;8.3;8.3;6.26;6.7;7.01;5.0;7.19;4;-1;1
2023;14;1;5.75;;;8.8;6.8;6.26;4.6;7.17;5.0;8.12;4;-1;1
2023;14;1;6.79;;;0.0;7.5;6.89;5.1;7.26;5.0;7.34;4;-1;1
2023;11;1;8.14;;;0.0;9.4;8.14;6.2;7.84;10.0;7.97;2;1;0
2023;11;0;;;;7.9;8.6;3.77;5.7;7.21;10.0;7.5;2;1;0
2023;14;0;;;;8.3;9.8;2.52;7.2;8.17;5.0;7.97;4;-1;1
2023;16;1;;;;9.2;9.8;2.52;6.7;7.84;2.5;7.97;6;-3;1
2023;12;0;;;;7.5;9.5;2.52;8.3;7.54;10.0;7.66;3;0;0
2023;13;1;6.69;;;9.2;8.5;2.52;3.4;6.5;10.0;6.09;3;0;0
2023;14;1;;;;0.0;9.4;5.0;6.8;7.58;5.0;7.81;4;-1;1
2023;15;1;6.89;;;9.6;9.0;5.0;5.0;7.38;5.0;7.19;5;-2;1
2023;13;0;6.61;;;9.6;9.2;2.52;5.8;8.26;10.0;7.66;3;0;0
2023;13;0;7.08;;;0.0;7.3;2.52;4.3;7.42;10.0;7.34;3;0;0
2023;13;1;6.84;;;8.3;9.1;7.52;6.7;8.38;10.0;8.59;3;0;0
2023;12;0;8.49;;;0.0;8.9;7.52;7.1;8.26;10.0;7.81;3;0;0
2023;12;0;8.26;;;8.8;9.9;2.52;8.4;8.67;10.0;7.81;3;0;0
2023;14;0;;;;7.9;10.0;7.52;7.2;8.63;5.0;7.66;4;-1;1
2023;14;0;7.3;;;7.9;9.7;2.52;7.7;8.8;5.0;7.97;4;-1;1
2023;15;0;6.94;;;7.5;8.6;7.52;6.6;8.51;5.0;7.97;5;-2;1
2023;13;0;7.93;;;7.5;9.9;2.52;6.9;8.26;10.0;7.97;3;0;0
2023;14;0;7.34;;;7.9;9.5;2.52;5.7;7.96;5.0;7.66;4;-1;1
2023;13;0;7.91;;;6.7;9.5;2.52;7.3;7.79;10.0;7.81;3;0;0
2023;13;1;6.72;;;6.7;8.0;2.52;5.6;5.6;10.0;4.84;3;0;0
2023;13;1;;;;9.6;9.3;5.63;5.1;7.67;10.0;7.66;3;0;0
2023;15;1;5.1;;;0.0;8.2;5.0;4.9;6.54;5.0;5.16;5;-2;1
2023;14;1;4.56;;;0.0;6.4;2.52;4.5;6.54;5.0;6.72;4;-1;1
2023;13;0;7.96;;;0.0;9.3;5.63;8.3;8.62;10.0;7.97;3;0;0
2023;12;0;6.95;;;8.8;8.7;2.52;5.9;7.79;10.0;7.81;3;0;0
2023;14;0;;;;9.2;9.2;5.63;8.0;8.29;5.0;7.5;4;-1;1
2023;12;0;;;;8.3;9.2;2.52;5.3;7.79;10.0;7.97;3;0;0
2023;14;1;6.97;;;0.0;7.7;2.52;6.7;7.34;5.0;7.03;4;-1;1
2023;14;1;6.32;;;0.0;6.8;2.52;3.0;7.01;5.0;6.88;4;-1;1
2023;15;0;6.65;;;0.0;7.4;5.63;4.2;7.84;5.0;6.88;5;-2;1
2023;13;0;7.75;;;8.8;8.3;5.63;5.4;7.92;10.0;7.66;3;0;0
2023;13;0;6.74;;;9.6;7.6;5.0;4.8;7.63;10.0;7.34;3;0;0
2023;14;0;4.97;;;0.0;4.5;7.52;3.8;7.17;5.0;7.5;4;-1;1
2023;13;0;7.11;;;10.0;7.5;7.52;4.5;7.3;10.0;7.19;3;0;0
2023;13;0;7.41;;;0.0;7.5;7.52;5.1;7.09;10.0;7.03;3;0;0
2023;14;1;6.45;;;0.0;8.4;6.89;3.9;6.84;5.0;7.34;4;-1;1
2023;12;1;8.75;;;8.8;9.0;6.89;5.8;7.5;10.0;7.03;3;0;0
2023;15;1;6.78;;;0.0;9.4;6.26;5.2;7.17;5.0;7.5;5;-2;1
2023;12;1;8.4;;;9.2;8.8;3.14;6.5;7.5;10.0;7.5;3;0;0
2023;13;0;7.56;;;0.0;9.1;2.52;7.3;7.34;10.0;7.66;3;0;0
2023;14;1;;;;9.2;8.8;6.26;5.7;7.0;5.0;7.5;4;-1;1
2023;14;1;6.1;;;9.2;7.0;2.52;3.3;6.63;5.0;7.03;4;-1;1
2023;13;0;7.44;;;9.2;9.9;7.52;6.1;7.42;10.0;7.34;3;0;0
2023;12;0;6.78;;;7.9;8.8;2.52;4.8;7.0;10.0;7.34;3;0;0
2023;14;0;;;;7.5;8.6;2.52;4.3;7.34;5.0;7.5;4;-1;1
